customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
15272.0,57,2,10855216,3,3,3,333,Potential Customers
15274.0,4,2,22524859,5,3,4,534,Potential Customers
15275.0,38,1,30633972,3,1,4,314,At Risk
15276.0,66,1,865984,3,1,1,311,At Risk
15277.0,47,1,5245950,3,1,2,312,At Risk
15279.0,355,1,5490639,1,1,2,112,Lost Customers
15280.0,172,1,1742048,2,1,1,211,Lost Customers
15281.0,59,9,60809113,3,5,4,354,Potential Customers
15286.0,50,1,1323025,3,1,1,311,At Risk
15287.0,22,2,9745995,4,3,3,433,Potential Customers
15288.0,43,5,51395267,3,4,4,344,Potential Customers
15289.0,29,3,32335740,4,3,4,434,Potential Customers
15290.0,5,18,377281732,5,5,5,555,Champions
15291.0,26,15,74002658,4,5,5,455,Loyal Customers
15292.0,201,1,1013264,1,1,1,111,Lost Customers
15296.0,51,6,164825774,3,5,5,355,Potential Customers
15297.0,10,3,6491056,5,3,2,532,Potential Customers
15298.0,2,12,146961268,5,5,5,555,Champions
15299.0,67,7,250140629,3,5,5,355,Potential Customers
15300.0,64,1,14496048,3,1,3,313,At Risk
15301.0,51,12,142062157,3,5,5,355,Potential Customers
15303.0,290,1,14235696,1,1,3,113,Lost Customers
15304.0,61,8,1074910,3,5,1,351,Potential Customers
15306.0,64,3,32306710,3,3,4,334,Potential Customers
15307.0,96,1,759610,2,1,1,211,Lost Customers
15308.0,274,1,5433225,1,1,2,112,Lost Customers
15311.0,1,91,5180610599,5,5,5,555,Champions
15312.0,75,4,13001236,2,4,3,243,Potential Customers
15313.0,110,1,130000,2,1,1,211,Lost Customers
15314.0,199,1,10265461,1,1,3,113,Lost Customers
15315.0,64,2,26336348,3,3,4,334,Potential Customers
15316.0,327,1,1650000,1,1,1,111,Lost Customers
15318.0,4,1,20070204,5,1,3,513,At Risk
15319.0,284,1,3578750,1,1,2,112,Lost Customers
15320.0,44,1,8708438,3,1,3,313,At Risk
15321.0,71,3,134678691,3,3,5,335,Potential Customers
15322.0,86,1,28274688,2,1,4,214,Lost Customers
15325.0,104,1,3765128,2,1,2,212,Lost Customers
15326.0,334,1,12032006,1,1,3,113,Lost Customers
15327.0,53,1,2421500,3,1,1,311,At Risk
15329.0,39,3,18609180,3,3,3,333,Potential Customers
15330.0,32,2,46248768,4,3,4,434,Potential Customers
15332.0,366,4,58177052,1,4,4,144,Potential Customers
15333.0,208,1,35382464,1,1,4,114,Lost Customers
15334.0,157,3,3248906,2,3,2,232,Potential Customers
15335.0,54,1,1391760,3,1,1,311,At Risk
15339.0,66,2,12226179,3,3,3,333,Potential Customers
15341.0,81,1,164066224,2,1,5,215,Lost Customers
15342.0,130,1,11492347,2,1,3,213,Lost Customers
15343.0,87,1,3061800,2,1,2,212,Lost Customers
15344.0,1,3,3140304,5,3,2,532,Potential Customers
15345.0,46,1,3187674,3,1,2,312,At Risk
15346.0,333,1,3634848,1,1,2,112,Lost Customers
15347.0,366,1,2620800,1,1,2,112,Lost Customers
15348.0,72,1,1327536,3,1,1,311,At Risk
15349.0,158,2,9982040,2,3,3,233,Potential Customers
15350.0,373,1,589815,1,1,1,111,Lost Customers
15351.0,12,7,26662361,5,5,4,554,Loyal Customers
15353.0,255,2,13948459,1,3,3,133,Potential Customers
15355.0,29,2,627045,4,3,1,431,Potential Customers
15356.0,31,10,52029865,4,5,4,454,Loyal Customers
15358.0,5,22,374236497,5,5,5,555,Champions
15360.0,40,1,9542839,3,1,3,313,At Risk
15361.0,362,1,14075712,1,1,3,113,Lost Customers
15363.0,373,1,4694400,1,1,2,112,Lost Customers
15364.0,96,2,26565971,2,3,4,234,Potential Customers
15365.0,26,7,57746152,4,5,4,454,Loyal Customers
15366.0,75,2,28474114,2,3,4,234,Potential Customers
15367.0,57,4,66698199,3,4,5,345,Potential Customers
15368.0,21,1,10279620,4,1,3,413,At Risk
15370.0,41,7,36968525,3,5,4,354,Potential Customers
15372.0,137,1,586963760,2,1,5,215,Lost Customers
15373.0,8,12,12660744,5,5,3,553,Loyal Customers
15374.0,129,1,2116800,2,1,1,211,Lost Customers
15376.0,40,3,31959533,3,3,4,334,Potential Customers
15379.0,169,7,189308901,2,5,5,255,Potential Customers
15380.0,9,5,12604548,5,4,3,543,Loyal Customers
15381.0,214,2,4856355,1,3,2,132,Potential Customers
15382.0,15,6,649931573,4,5,5,455,Loyal Customers
15384.0,170,2,19320168,2,3,3,233,Potential Customers
15385.0,40,1,5101768,3,1,2,312,At Risk
15386.0,186,1,17578644,1,1,3,113,Lost Customers
15388.0,270,1,1236752,1,1,1,111,Lost Customers
15389.0,172,1,20000000,2,1,3,213,Lost Customers
15392.0,5,4,50204119,5,4,4,544,Loyal Customers
15393.0,16,2,1769996,4,3,1,431,Potential Customers
15394.0,10,4,54010024,5,4,4,544,Loyal Customers
15395.0,326,1,182665,1,1,1,111,Lost Customers
15396.0,113,1,3515796,2,1,2,212,Lost Customers
15397.0,290,1,188000,1,1,1,111,Lost Customers
15398.0,16,2,51807667,4,3,4,434,Potential Customers
15399.0,1,3,16183159,5,3,3,533,Potential Customers
15400.0,92,5,8447800,2,4,3,243,Potential Customers
15402.0,149,2,23892683,2,3,4,234,Potential Customers
15405.0,189,1,6737630,1,1,2,112,Lost Customers
15406.0,31,2,6293791,4,3,2,432,Potential Customers
15407.0,34,4,15607621,3,4,3,343,Potential Customers
15408.0,264,1,2832108,1,1,2,112,Lost Customers
15410.0,84,8,55647068,2,5,4,254,Potential Customers
15411.0,26,4,23012530,4,4,4,444,Loyal Customers
15412.0,171,1,2057724,2,1,1,211,Lost Customers
15414.0,10,3,16034200,5,3,3,533,Potential Customers
15415.0,313,1,32936575,1,1,4,114,Lost Customers
15416.0,65,4,221885290,3,4,5,345,Potential Customers
15417.0,85,1,14449920,2,1,3,213,Lost Customers
15419.0,25,1,3124780,4,1,2,412,At Risk
15421.0,59,4,15202814,3,4,3,343,Potential Customers
15422.0,323,2,184300,1,3,1,131,Potential Customers
15423.0,38,1,439350,3,1,1,311,At Risk
15424.0,254,2,10658412,1,3,3,133,Potential Customers
15426.0,19,5,24170028,4,4,4,444,Loyal Customers
15427.0,33,3,51756289,4,3,4,434,Potential Customers
15428.0,15,1,956556,4,1,1,411,At Risk
15429.0,27,2,8606013,4,3,3,433,Potential Customers
15432.0,23,1,1112735,4,1,1,411,At Risk
15433.0,214,2,17397612,1,3,3,133,Potential Customers
15434.0,8,5,16531248,5,4,3,543,Loyal Customers
15435.0,22,1,806166,4,1,1,411,At Risk
15436.0,12,3,24233619,5,3,4,534,Potential Customers
15437.0,262,1,1581264,1,1,1,111,Lost Customers
15438.0,131,1,923822,2,1,1,211,Lost Customers
15440.0,55,3,2558326,3,3,1,331,Potential Customers
15442.0,249,1,7128000,1,1,2,112,Lost Customers
15443.0,2,7,84803810,5,5,5,555,Champions
15444.0,9,2,68094272,5,3,5,535,Potential Customers
15445.0,264,1,658300,1,1,1,111,Lost Customers
15447.0,331,1,1318945,1,1,1,111,Lost Customers
15448.0,313,1,11475648,1,1,3,113,Lost Customers
15449.0,26,3,26340392,4,3,4,434,Potential Customers
15450.0,30,1,16161984,4,1,3,413,At Risk
15452.0,30,3,5568013,4,3,2,432,Potential Customers
15453.0,2,7,19681398,5,5,3,553,Loyal Customers
15454.0,362,1,1540260,1,1,1,111,Lost Customers
15456.0,283,3,14412620,1,3,3,133,Potential Customers
15457.0,262,1,3129324,1,1,2,112,Lost Customers
15458.0,25,1,2521584,4,1,1,411,At Risk
15460.0,354,1,2362684,1,1,1,111,Lost Customers
15462.0,94,3,1420080,2,3,1,231,Potential Customers
15463.0,29,1,1337084,4,1,1,411,At Risk
15464.0,338,1,36709750,1,1,4,114,Lost Customers
15465.0,20,18,61917901,4,5,4,454,Loyal Customers
15466.0,85,1,8229438,2,1,3,213,Lost Customers
15467.0,9,3,6754158,5,3,2,532,Potential Customers
15468.0,51,2,6852413,3,3,2,332,Potential Customers
15469.0,50,2,4480665,3,3,2,332,Potential Customers
15471.0,2,1,12488168,5,1,3,513,At Risk
15472.0,113,1,9326156,2,1,3,213,Lost Customers
15473.0,14,7,23562240,4,5,4,454,Loyal Customers
15475.0,77,1,14486109,2,1,3,213,Lost Customers
15478.0,40,2,42066027,3,3,4,334,Potential Customers
15480.0,116,1,27436650,2,1,4,214,Lost Customers
15482.0,16,12,686597438,4,5,5,455,Loyal Customers
15483.0,161,4,2578513,2,4,1,241,Potential Customers
15484.0,1,4,361766440,5,4,5,545,Loyal Customers
15485.0,30,3,136802253,4,3,5,435,Potential Customers
15488.0,93,1,666636,2,1,1,211,Lost Customers
15489.0,23,3,22751692,4,3,4,434,Potential Customers
15491.0,95,6,96332187,2,5,5,255,Potential Customers
15492.0,28,2,18627930,4,3,3,433,Potential Customers
15493.0,33,5,23322519,4,4,4,444,Loyal Customers
15494.0,21,2,122638961,4,3,5,435,Potential Customers
15497.0,18,2,54047040,4,3,4,434,Potential Customers
15498.0,3,27,509037951,5,5,5,555,Champions
15500.0,8,4,17100580,5,4,3,543,Loyal Customers
15502.0,16,12,927552201,4,5,5,455,Loyal Customers
15503.0,363,1,1088466,1,1,1,111,Lost Customers
15504.0,81,1,174339,2,1,1,211,Lost Customers
15505.0,53,5,189721156,3,4,5,345,Potential Customers
15506.0,23,3,32061747,4,3,4,434,Potential Customers
15507.0,172,1,7976232,2,1,3,213,Lost Customers
15508.0,189,6,10189423,1,5,3,153,Potential Customers
15510.0,331,1,50000,1,1,1,111,Lost Customers
15511.0,12,5,5203287,5,4,2,542,Loyal Customers
15512.0,156,2,590480,2,3,1,231,Potential Customers
15513.0,33,19,751355630,4,5,5,455,Loyal Customers
15514.0,12,11,108489364,5,5,5,555,Champions
15516.0,45,3,91737,3,3,1,331,Potential Customers
15517.0,233,1,7823979,1,1,3,113,Lost Customers
15518.0,64,8,42626747,3,5,4,354,Potential Customers
15520.0,2,1,10785900,5,1,3,513,At Risk
15521.0,40,8,85497359,3,5,5,355,Potential Customers
15522.0,33,2,11783598,4,3,3,433,Potential Customers
15523.0,84,1,5438532,2,1,2,212,Lost Customers
15524.0,25,1,176000,4,1,1,411,At Risk
15525.0,2,3,11156484,5,3,3,533,Potential Customers
15526.0,33,2,286768,4,3,1,431,Potential Customers
15527.0,19,8,37222524,4,5,4,454,Loyal Customers
15528.0,254,1,2820759,1,1,2,112,Lost Customers
15529.0,23,11,166888139,4,5,5,455,Loyal Customers
15530.0,22,4,41093760,4,4,4,444,Loyal Customers
15531.0,8,2,140729985,5,3,5,535,Potential Customers
15532.0,25,4,21485070,4,4,4,444,Loyal Customers
15533.0,19,3,9771662,4,3,3,433,Potential Customers
15535.0,173,4,2788605,2,4,2,242,Potential Customers
15537.0,163,1,321668,2,1,1,211,Lost Customers
15539.0,7,1,22076860,5,1,4,514,At Risk
15540.0,11,1,4266000,5,1,2,512,At Risk
15541.0,114,1,417137,2,1,1,211,Lost Customers
15543.0,288,1,1099596,1,1,1,111,Lost Customers
15544.0,9,9,125434189,5,5,5,555,Champions
15545.0,54,2,2400007,3,3,1,331,Potential Customers
15547.0,7,14,176388315,5,5,5,555,Champions
15549.0,77,3,55796580,2,3,4,234,Potential Customers
15550.0,4,4,4260869,5,4,2,542,Loyal Customers
15551.0,37,1,9506108,3,1,3,313,At Risk
15552.0,217,1,540720,1,1,1,111,Lost Customers
15553.0,60,1,19719073,3,1,3,313,At Risk
15554.0,278,1,1607280,1,1,1,111,Lost Customers
15555.0,12,16,155160394,5,5,5,555,Champions
15556.0,24,1,6602572,4,1,2,412,At Risk
15557.0,29,1,10372935,4,1,3,413,At Risk
15561.0,12,4,8143213,5,4,3,543,Loyal Customers
15562.0,352,1,524745,1,1,1,111,Lost Customers
15563.0,22,4,76221124,4,4,5,445,Loyal Customers
15565.0,50,2,518592,3,3,1,331,Potential Customers
15567.0,19,1,4148023,4,1,2,412,At Risk
15568.0,3,3,12077451,5,3,3,533,Potential Customers
15569.0,104,5,19216016,2,4,3,243,Potential Customers
15570.0,7,12,115122832,5,5,5,555,Champions
15571.0,12,4,4638376,5,4,2,542,Loyal Customers
15572.0,5,7,53779839,5,5,4,554,Loyal Customers
15573.0,32,2,11848925,4,3,3,433,Potential Customers
15574.0,178,4,9782925,2,4,3,243,Potential Customers
15576.0,38,1,38003068,3,1,4,314,At Risk
15577.0,151,3,1061962,2,3,1,231,Potential Customers
15578.0,162,1,660920,2,1,1,211,Lost Customers
15579.0,69,2,2071360,3,3,1,331,Potential Customers
15581.0,121,13,4872901,2,5,2,252,Potential Customers
15582.0,25,3,12008575,4,3,3,433,Potential Customers
15584.0,24,4,6305163,4,4,2,442,Loyal Customers
15585.0,177,1,14569600,2,1,3,213,Lost Customers
15587.0,50,4,9083232,3,4,3,343,Potential Customers
15589.0,256,3,4861527,1,3,2,132,Potential Customers
15592.0,47,1,13755732,3,1,3,313,At Risk
15593.0,71,1,1198800,3,1,1,311,At Risk
15594.0,16,5,50852061,4,4,4,444,Loyal Customers
15596.0,101,5,19637169,2,4,3,243,Potential Customers
15597.0,35,1,9055503,3,1,3,313,At Risk
15598.0,53,1,3850880,3,1,2,312,At Risk
15599.0,27,2,27373650,4,3,4,434,Potential Customers
15601.0,11,14,278364286,5,5,5,555,Champions
15602.0,8,9,27076767,5,5,4,554,Loyal Customers
15603.0,79,1,465408,2,1,1,211,Lost Customers
15604.0,52,1,3440601,3,1,2,312,At Risk
15605.0,36,5,11431205,3,4,3,343,Potential Customers
15606.0,61,9,29539404,3,5,4,354,Potential Customers
15607.0,337,1,2116152,1,1,1,111,Lost Customers
15608.0,28,4,31206992,4,4,4,444,Loyal Customers
15609.0,184,1,4417504,1,1,2,112,Lost Customers
15610.0,52,1,742236,3,1,1,311,At Risk
15611.0,10,13,11386808,5,5,3,553,Loyal Customers
15612.0,36,2,479465,3,3,1,331,Potential Customers
15615.0,10,23,367536398,5,5,5,555,Champions
15618.0,33,4,12066990,4,4,3,443,Loyal Customers
15619.0,11,1,4575040,5,1,2,512,At Risk
15620.0,57,3,47365370,3,3,4,334,Potential Customers
15621.0,4,4,22267835,5,4,4,544,Loyal Customers
15622.0,43,9,170694643,3,5,5,355,Potential Customers
15623.0,141,1,3762875,2,1,2,212,Lost Customers
15624.0,117,4,6469925,2,4,2,242,Potential Customers
15625.0,104,4,54651608,2,4,4,244,Potential Customers
15626.0,75,2,26678624,2,3,4,234,Potential Customers
15628.0,5,9,62302836,5,5,4,554,Loyal Customers
15630.0,45,2,52165560,3,3,4,334,Potential Customers
15632.0,16,8,99049355,4,5,5,455,Loyal Customers
15634.0,17,1,2411145,4,1,1,411,At Risk
15636.0,90,2,10959752,2,3,3,233,Potential Customers
15637.0,53,1,2859008,3,1,2,312,At Risk
15639.0,134,1,13737836,2,1,3,213,Lost Customers
15640.0,4,15,675913623,5,5,5,555,Champions
15641.0,105,4,75502192,2,4,5,245,Potential Customers
15643.0,192,3,7771510,1,3,2,132,Potential Customers
15644.0,166,4,15962759,2,4,3,243,Potential Customers
15645.0,19,1,15667456,4,1,3,413,At Risk
15646.0,158,3,6727000,2,3,2,232,Potential Customers
15648.0,204,2,7309835,1,3,2,132,Potential Customers
15649.0,336,2,8323200,1,3,3,133,Potential Customers
15651.0,37,3,11688166,3,3,3,333,Potential Customers
15652.0,91,1,7024992,2,1,2,212,Lost Customers
15653.0,93,2,95781888,2,3,5,235,Potential Customers
15654.0,9,2,24357804,5,3,4,534,Potential Customers
15655.0,243,1,18165708,1,1,3,113,Lost Customers
15656.0,45,4,7458277,3,4,2,342,Potential Customers
15657.0,23,1,72000,4,1,1,411,At Risk
15658.0,190,5,8377535,1,4,3,143,Potential Customers
15659.0,44,1,3401595,3,1,2,312,At Risk
15660.0,25,9,29931720,4,5,4,454,Loyal Customers
15661.0,317,2,3951280,1,3,2,132,Potential Customers
15663.0,106,1,1464284,2,1,1,211,Lost Customers
15664.0,51,1,6066951,3,1,2,312,At Risk
15665.0,168,2,210985096,2,3,5,235,Potential Customers
15667.0,40,1,7231680,3,1,2,312,At Risk
15668.0,218,1,549504,1,1,1,111,Lost Customers
15669.0,40,4,6137324,3,4,2,342,Potential Customers
15670.0,297,1,1574755,1,1,1,111,Lost Customers
15671.0,19,7,68805775,4,5,5,455,Loyal Customers
15673.0,88,4,117940908,2,4,5,245,Potential Customers
15674.0,73,5,91005488,2,4,5,245,Potential Customers
15675.0,81,3,8674371,2,3,3,233,Potential Customers
15676.0,19,3,436608848,4,3,5,435,Potential Customers
15677.0,49,1,20965637,3,1,4,314,At Risk
15678.0,53,1,6489680,3,1,2,312,At Risk
15679.0,24,4,38077868,4,4,4,444,Loyal Customers
15680.0,9,3,44827956,5,3,4,534,Potential Customers
15681.0,25,5,30170064,4,4,4,444,Loyal Customers
15683.0,117,1,2538125,2,1,1,211,Lost Customers
15687.0,9,9,51915394,5,5,4,554,Loyal Customers
15689.0,120,2,1001280,2,3,1,231,Potential Customers
15690.0,4,2,4891104,5,3,2,532,Potential Customers
15691.0,252,1,984960,1,1,1,111,Lost Customers
15692.0,28,1,2636352,4,1,2,412,At Risk
15694.0,1,14,114885226,5,5,5,555,Champions
15695.0,267,2,7162056,1,3,2,132,Potential Customers
15696.0,33,8,45054592,4,5,4,454,Loyal Customers
15699.0,18,1,3499045,4,1,2,412,At Risk
15700.0,172,2,24594470,2,3,4,234,Potential Customers
15701.0,2,4,53644882,5,4,4,544,Loyal Customers
15703.0,265,1,1395900,1,1,1,111,Lost Customers
15704.0,140,4,78669144,2,4,5,245,Potential Customers
15705.0,201,1,887220,1,1,1,111,Lost Customers
15706.0,64,4,13013159,3,4,3,343,Potential Customers
15707.0,35,4,15290550,3,4,3,343,Potential Customers
15708.0,41,7,67600561,3,5,5,355,Potential Customers
15709.0,284,1,1612325,1,1,1,111,Lost Customers
15712.0,9,5,12449220,5,4,3,543,Loyal Customers
15713.0,143,2,2698290,2,3,2,232,Potential Customers
15714.0,12,2,3275008,5,3,2,532,Potential Customers
15716.0,146,4,29729024,2,4,4,244,Potential Customers
15717.0,234,1,1052100,1,1,1,111,Lost Customers
15719.0,33,13,115375956,4,5,5,455,Loyal Customers
15720.0,24,1,16824313,4,1,3,413,At Risk
15721.0,12,1,20739572,5,1,4,514,At Risk
15722.0,36,5,59620313,3,4,4,344,Potential Customers
15723.0,365,1,1766970,1,1,1,111,Lost Customers
15724.0,201,2,802635,1,3,1,131,Potential Customers
15725.0,15,1,9177025,4,1,3,413,At Risk
15727.0,17,7,253364425,4,5,5,455,Loyal Customers
15729.0,213,1,238000,1,1,1,111,Lost Customers
15730.0,66,3,26971827,3,3,4,334,Potential Customers
15732.0,212,2,3180606,1,3,2,132,Potential Customers
15733.0,283,1,1006260,1,1,1,111,Lost Customers
15734.0,115,2,23901085,2,3,4,234,Potential Customers
15737.0,15,8,18618928,4,5,3,453,Loyal Customers
15738.0,19,16,95601354,4,5,5,455,Loyal Customers
15739.0,66,1,21198464,3,1,4,314,At Risk
15740.0,49,1,2354176,3,1,1,311,At Risk
15743.0,16,4,4958187,4,4,2,442,Loyal Customers
15744.0,78,1,417600,2,1,1,211,Lost Customers
15745.0,19,4,12059683,4,4,3,443,Loyal Customers
15746.0,134,1,3504464,2,1,2,212,Lost Customers
15747.0,13,3,16082241,5,3,3,533,Potential Customers
15748.0,40,1,761481,3,1,1,311,At Risk
15749.0,235,3,31635785720,1,3,5,135,Potential Customers
15750.0,3,8,66329522,5,5,5,555,Champions
15752.0,40,7,77810624,3,5,5,355,Potential Customers
15753.0,305,1,1140480,1,1,1,111,Lost Customers
15754.0,51,3,3480595,3,3,2,332,Potential Customers
15755.0,10,6,62090460,5,5,4,554,Loyal Customers
15756.0,61,4,3288680,3,4,2,342,Potential Customers
15757.0,66,2,19043856,3,3,3,333,Potential Customers
15758.0,25,1,964675,4,2,1,421,At Risk
15759.0,218,3,541168,1,3,1,131,Potential Customers
15762.0,65,2,7426833,3,3,2,332,Potential Customers
15763.0,32,2,14511775,4,3,3,433,Potential Customers
15764.0,88,6,261025732,2,5,5,255,Potential Customers
15766.0,64,1,5356020,3,2,2,322,At Risk
15768.0,116,3,5526283,2,4,2,242,Potential Customers
15769.0,7,26,12123565600,5,5,5,555,Champions
15773.0,6,1,19769648,5,2,3,523,At Risk
15774.0,69,1,2355960,3,2,1,321,At Risk
15775.0,245,1,713320,1,2,1,121,Lost Customers
15776.0,133,1,3334356,2,2,2,222,Lost Customers
15777.0,241,4,11366319,1,4,3,143,Potential Customers
15780.0,184,3,4219778,1,4,2,142,Potential Customers
15781.0,25,3,2244554,4,4,1,441,Loyal Customers
15782.0,10,3,115992456,5,4,5,545,Loyal Customers
15783.0,11,1,5221560,5,2,2,522,At Risk
15785.0,33,5,107305089,4,4,5,445,Loyal Customers
15786.0,46,3,902560220,3,4,5,345,Potential Customers
15787.0,26,3,21778574,4,4,4,444,Loyal Customers
15789.0,358,1,15386940,1,2,3,123,Lost Customers
15790.0,10,1,2517690,5,2,1,521,At Risk
15791.0,44,2,74994277,3,3,5,335,Potential Customers
15793.0,15,3,17765009,4,4,3,443,Loyal Customers
15795.0,150,1,35441581,2,2,4,224,Lost Customers
15796.0,1,8,29491579,5,5,4,554,Loyal Customers
15797.0,113,4,90835740,2,4,5,245,Potential Customers
15799.0,76,3,28321138,2,4,4,244,Potential Customers
15800.0,107,2,12959566,2,3,3,233,Potential Customers
15801.0,46,3,41694558,3,4,4,344,Potential Customers
15802.0,143,1,45142,2,2,1,221,Lost Customers
15803.0,51,1,12058780,3,2,3,323,At Risk
15804.0,1,13,105119316,5,5,5,555,Champions
15805.0,23,17,213117416,4,5,5,455,Loyal Customers
15806.0,46,3,16274022,3,4,3,343,Potential Customers
15807.0,50,3,25364740,3,4,4,344,Potential Customers
15808.0,306,4,129918299,1,4,5,145,Potential Customers
15809.0,36,5,4136987,3,4,2,342,Potential Customers
15810.0,79,4,39329277,2,4,4,244,Potential Customers
15811.0,22,6,45684446,4,5,4,454,Loyal Customers
15812.0,107,5,37436704,2,4,4,244,Potential Customers
15813.0,208,2,40915269,1,3,4,134,Potential Customers
15814.0,17,4,65492953,4,4,5,445,Loyal Customers
15815.0,64,5,80698024,3,4,5,345,Potential Customers
15819.0,49,4,70622197,3,4,5,345,Potential Customers
15820.0,320,1,2649344,1,2,2,122,Lost Customers
15821.0,44,2,5810516,3,3,2,332,Potential Customers
15822.0,3,2,16616505,5,3,3,533,Potential Customers
15823.0,372,1,1500,1,2,1,121,Lost Customers
15825.0,172,1,11724680,2,2,3,223,Lost Customers
15826.0,56,3,74312759,3,4,5,345,Potential Customers
15827.0,73,14,14688238,2,5,3,253,Potential Customers
15829.0,99,2,31564800,2,3,4,234,Potential Customers
15830.0,38,1,23904000,3,2,4,324,At Risk
15831.0,58,3,29553665,3,4,4,344,Potential Customers
15832.0,254,1,38910735,1,2,4,124,Lost Customers
15834.0,70,4,68513903,3,4,5,345,Potential Customers
15835.0,44,4,10952313,3,4,3,343,Potential Customers
15836.0,50,1,357162,3,2,1,321,At Risk
15837.0,65,1,7408422,3,2,2,322,At Risk
15838.0,11,19,9822834224,5,5,5,555,Champions
15839.0,33,3,25515675,4,4,4,444,Loyal Customers
15840.0,59,2,7782024,3,3,2,332,Potential Customers
15841.0,73,4,28535964,2,4,4,244,Potential Customers
15843.0,304,1,321165,1,2,1,121,Lost Customers
15844.0,46,1,1751916,3,2,1,321,At Risk
15845.0,18,8,101499865,4,5,5,455,Loyal Customers
15847.0,38,2,8394423,3,3,3,333,Potential Customers
15850.0,19,2,3596716,4,3,2,432,Potential Customers
15852.0,187,2,449698,1,3,1,131,Potential Customers
15853.0,52,1,1495800,3,2,1,321,At Risk
15854.0,4,12,23475288,5,5,4,554,Loyal Customers
15855.0,137,5,7481136,2,4,2,242,Potential Customers
15856.0,4,27,813290764,5,5,5,555,Champions
15857.0,19,1,9147600,4,2,3,423,At Risk
15858.0,16,5,39638526,4,4,4,444,Loyal Customers
15860.0,41,8,6619388,3,5,2,352,Potential Customers
15861.0,12,8,118114358,5,5,5,555,Champions
15862.0,8,4,11457952,5,4,3,543,Loyal Customers
15863.0,26,2,103228,4,3,1,431,Potential Customers
15864.0,22,6,44955992,4,5,4,454,Loyal Customers
15865.0,41,3,11104050,3,4,3,343,Potential Customers
15866.0,101,1,2904678,2,2,2,222,Lost Customers
15867.0,5,15,59524348,5,5,4,554,Loyal Customers
15869.0,277,2,1228647,1,3,1,131,Potential Customers
15870.0,33,1,11862015,4,2,3,423,At Risk
15872.0,15,2,7571523,4,3,2,432,Potential Customers
15874.0,64,7,431779302,3,5,5,355,Potential Customers
15877.0,2,2,9159542,5,3,3,533,Potential Customers
15880.0,369,1,7243208,1,2,2,122,Lost Customers
15881.0,312,5,6051256,1,4,2,142,Potential Customers
15882.0,199,4,5060296,1,4,2,142,Potential Customers
15883.0,2,2,4851144,5,3,2,532,Potential Customers
15885.0,93,3,3810915,2,4,2,242,Potential Customers
15886.0,60,1,2662023,3,2,2,322,At Risk
15888.0,81,1,1279156,2,2,1,221,Lost Customers
15889.0,157,2,5422078,2,3,2,232,Potential Customers
15891.0,227,1,23183784,1,2,4,124,Lost Customers
15894.0,253,2,2368603,1,3,1,131,Potential Customers
15895.0,150,1,1684198,2,2,1,221,Lost Customers
15897.0,194,2,2922939,1,3,2,132,Potential Customers
15898.0,1,5,18919284,5,4,3,543,Loyal Customers
15899.0,369,1,219375,1,2,1,121,Lost Customers
15900.0,24,1,7759531,4,2,2,422,At Risk
15901.0,17,3,4502243,4,4,2,442,Loyal Customers
15903.0,10,7,210219456,5,5,5,555,Champions
15904.0,8,1,1383312,5,2,1,521,At Risk
15906.0,20,7,20569400,4,5,4,454,Loyal Customers
15907.0,4,3,17778721,5,4,3,543,Loyal Customers
15909.0,174,1,1881012,2,2,1,221,Lost Customers
15910.0,1,8,16821058,5,5,3,553,Loyal Customers
15912.0,178,2,2399081,2,3,1,231,Potential Customers
15916.0,16,8,19491027,4,5,3,453,Loyal Customers
15917.0,248,1,517020,1,2,1,121,Lost Customers
15918.0,191,2,2609601,1,3,2,132,Potential Customers
15919.0,20,2,17737275,4,3,3,433,Potential Customers
15920.0,154,4,677714,2,4,1,241,Potential Customers
15921.0,173,1,5578098,2,2,2,222,Lost Customers
15922.0,373,1,5099100,1,2,2,122,Lost Customers
15923.0,373,1,1550376,1,2,1,121,Lost Customers
15925.0,194,1,1926495,1,2,1,121,Lost Customers
15930.0,67,1,5930157,3,2,2,322,At Risk
15932.0,4,8,72237069,5,5,5,555,Champions
15933.0,21,3,32983722,4,4,4,444,Loyal Customers
15935.0,239,2,1262538,1,3,1,131,Potential Customers
15937.0,64,1,1061055,3,2,1,321,At Risk
15938.0,112,5,2032744,2,4,1,241,Potential Customers
15939.0,90,15,330996003,2,5,5,255,Potential Customers
15940.0,311,1,14320,1,2,1,121,Lost Customers
15942.0,134,1,7828608,2,2,3,223,Lost Customers
15944.0,277,1,1625500,1,2,1,121,Lost Customers
15945.0,365,1,941200,1,2,1,121,Lost Customers
15947.0,83,1,153399952,2,2,5,225,Lost Customers
15948.0,8,2,32262936,5,3,4,534,Potential Customers
15949.0,17,2,5463360,4,3,2,432,Potential Customers
15950.0,32,4,36209731,4,4,4,444,Loyal Customers
15951.0,9,2,11157353,5,3,3,533,Potential Customers
15952.0,34,4,9121661,3,4,3,343,Potential Customers
15953.0,15,8,19389907,4,5,3,453,Loyal Customers
15955.0,24,14,102722642,4,5,5,455,Loyal Customers
15957.0,32,1,9049579,4,2,3,423,At Risk
15958.0,74,1,344355,2,2,1,221,Lost Customers
15963.0,20,2,7219760,4,3,2,432,Potential Customers
15965.0,17,4,16020331,4,4,3,443,Loyal Customers
15967.0,23,2,4728507,4,3,2,432,Potential Customers
